id_species,identifier_species,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate_id,forms_switchable,is_legendary,is_mythical,order,conquest_order,id_gen,main_region_id,identifier_gen
723,dartrix,7,722.0,374,3,9,,1,45,50.0,0,15.0,0,4,0,0,0,723,,7,7,generation-vii
724,decidueye,7,723.0,374,3,9,,1,45,50.0,0,15.0,0,4,0,0,0,724,,7,7,generation-vii
725,litten,7,,375,8,8,,1,45,50.0,0,15.0,0,4,0,0,0,725,,7,7,generation-vii
726,torracat,7,725.0,375,8,8,,1,45,50.0,0,15.0,0,4,0,0,0,726,,7,7,generation-vii
727,incineroar,7,726.0,375,8,6,,1,45,50.0,0,15.0,0,4,0,0,0,727,,7,7,generation-vii
728,popplio,7,,376,2,3,,1,45,50.0,0,15.0,0,4,0,0,0,728,,7,7,generation-vii
729,brionne,7,728.0,376,2,3,,1,45,50.0,0,15.0,0,4,0,0,0,729,,7,7,generation-vii
730,primarina,7,729.0,376,2,3,,1,45,50.0,0,15.0,0,4,0,0,0,730,,7,7,generation-vii
731,pikipek,7,,377,1,9,,4,255,70.0,0,15.0,0,2,0,0,0,731,,7,7,generation-vii
732,trumbeak,7,731.0,377,1,9,,4,120,70.0,0,15.0,0,2,0,0,0,732,,7,7,generation-vii
733,toucannon,7,732.0,377,1,9,,4,45,70.0,0,15.0,0,2,0,0,0,733,,7,7,generation-vii
734,yungoos,7,,378,3,8,,4,255,70.0,0,15.0,0,2,0,0,0,734,,7,7,generation-vii
735,gumshoos,7,734.0,378,3,8,,4,127,70.0,0,15.0,0,2,0,0,0,735,,7,7,generation-vii
736,grubbin,7,,379,4,14,,4,255,50.0,0,15.0,0,2,0,0,0,736,,7,7,generation-vii
737,charjabug,7,736.0,379,5,2,,4,120,50.0,0,15.0,0,2,0,0,0,737,,7,7,generation-vii
738,vikavolt,7,737.0,379,2,14,,4,45,50.0,0,15.0,0,2,0,0,0,738,,7,7,generation-vii
739,crabrawler,7,,380,7,14,,4,225,70.0,0,20.0,0,2,0,0,0,739,,7,7,generation-vii
740,crabominable,7,739.0,380,9,14,,4,60,70.0,0,20.0,0,2,0,0,0,740,,7,7,generation-vii
741,oricorio,7,,381,8,9,,6,45,70.0,0,20.0,0,2,0,0,0,741,,7,7,generation-vii
742,cutiefly,7,,382,10,14,,4,190,50.0,0,20.0,0,2,0,0,0,742,,7,7,generation-vii
743,ribombee,7,742.0,382,10,13,,4,75,50.0,0,20.0,0,2,0,0,0,743,,7,7,generation-vii
744,rockruff,7,,383,3,8,,4,190,50.0,0,15.0,0,2,0,0,0,744,,7,7,generation-vii
745,lycanroc,7,744.0,383,3,8,,4,90,50.0,0,15.0,0,2,0,0,0,745,,7,7,generation-vii
746,wishiwashi,7,,384,2,3,,4,60,50.0,0,15.0,0,3,0,0,0,746,,7,7,generation-vii
747,mareanie,7,,385,2,5,,4,190,50.0,0,20.0,0,2,0,0,0,747,,7,7,generation-vii
748,toxapex,7,747.0,385,2,10,,4,75,50.0,0,20.0,0,2,0,0,0,748,,7,7,generation-vii
749,mudbray,7,,386,3,8,,4,190,50.0,0,20.0,0,2,0,0,0,749,,7,7,generation-vii
750,mudsdale,7,749.0,386,3,8,,4,60,50.0,0,20.0,0,2,0,0,0,750,,7,7,generation-vii
751,dewpider,7,,387,5,7,,4,200,50.0,0,15.0,0,2,0,0,0,751,,7,7,generation-vii
752,araquanid,7,751.0,387,5,14,,4,100,50.0,0,15.0,0,2,0,0,0,752,,7,7,generation-vii
753,fomantis,7,,388,6,6,,4,190,50.0,0,20.0,0,2,0,0,0,753,,7,7,generation-vii
754,lurantis,7,753.0,388,6,12,,4,75,50.0,0,20.0,0,2,0,0,0,754,,7,7,generation-vii
755,morelull,7,,389,7,5,,4,190,50.0,0,20.0,0,2,0,0,0,755,,7,7,generation-vii
756,shiinotic,7,755.0,389,7,12,,4,75,50.0,0,20.0,0,2,0,0,0,756,,7,7,generation-vii
757,salandit,7,,390,1,8,,1,120,50.0,0,20.0,0,2,0,0,0,757,,7,7,generation-vii
758,salazzle,7,757.0,390,1,8,,8,45,50.0,0,20.0,0,2,0,0,0,758,,7,7,generation-vii
759,stufful,7,,391,6,8,,4,140,50.0,0,15.0,0,2,0,0,0,759,,7,7,generation-vii
760,bewear,7,759.0,391,6,6,,4,70,50.0,0,15.0,0,2,0,0,0,760,,7,7,generation-vii
761,bounsweet,7,,392,7,7,,8,235,50.0,0,20.0,0,4,0,0,0,761,,7,7,generation-vii
762,steenee,7,761.0,392,7,12,,8,120,50.0,0,20.0,0,4,0,0,0,762,,7,7,generation-vii
763,tsareena,7,762.0,392,7,12,,8,45,50.0,0,20.0,0,4,0,0,0,763,,7,7,generation-vii
764,comfey,7,,393,5,1,,6,60,50.0,0,20.0,0,3,0,0,0,764,,7,7,generation-vii
765,oranguru,7,,394,9,12,,4,45,50.0,0,20.0,0,1,0,0,0,765,,7,7,generation-vii
766,passimian,7,,395,9,6,,4,45,50.0,0,20.0,0,1,0,0,0,766,,7,7,generation-vii
767,wimpod,7,,396,4,10,,4,90,50.0,0,20.0,0,2,0,0,0,767,,7,7,generation-vii
768,golisopod,7,767.0,396,4,12,,4,45,50.0,0,20.0,0,2,0,0,0,768,,7,7,generation-vii
769,sandygast,7,,397,3,2,,4,140,50.0,0,15.0,0,2,0,0,0,769,,7,7,generation-vii
770,palossand,7,769.0,397,3,2,,4,60,50.0,0,15.0,0,2,0,0,0,770,,7,7,generation-vii
771,pyukumuku,7,,398,1,2,,4,60,50.0,0,15.0,0,3,0,0,0,771,,7,7,generation-vii
772,type-null,7,,399,4,8,,-1,3,0.0,0,120.0,0,1,0,0,0,772,,7,7,generation-vii
773,silvally,7,772.0,399,4,8,,-1,3,0.0,0,120.0,0,1,0,1,0,773,,7,7,generation-vii
774,minior,7,,400,3,1,,-1,30,70.0,0,25.0,0,4,0,0,0,774,,7,7,generation-vii
775,komala,7,,401,2,12,,4,45,70.0,0,20.0,0,1,0,0,0,775,,7,7,generation-vii
776,turtonator,7,,402,8,6,,4,70,50.0,0,20.0,0,2,0,0,0,776,,7,7,generation-vii
777,togedemaru,7,,403,4,6,,4,180,50.0,0,10.0,0,2,0,0,0,777,,7,7,generation-vii
778,mimikyu,7,,404,10,2,,4,45,50.0,0,20.0,0,2,0,0,0,778,,7,7,generation-vii
779,bruxish,7,,405,6,3,,4,80,70.0,0,15.0,0,2,0,0,0,779,,7,7,generation-vii
780,drampa,7,,406,9,2,,4,70,50.0,0,20.0,0,2,0,0,0,780,,7,7,generation-vii
781,dhelmise,7,,407,5,5,,-1,25,50.0,0,25.0,0,2,0,0,0,781,,7,7,generation-vii
782,jangmo-o,7,,408,4,8,,4,45,50.0,0,40.0,0,1,0,0,0,782,,7,7,generation-vii
783,hakamo-o,7,782.0,408,4,6,,4,45,50.0,0,40.0,0,1,0,0,0,783,,7,7,generation-vii
784,kommo-o,7,783.0,408,4,6,,4,45,50.0,0,40.0,0,1,0,0,0,784,,7,7,generation-vii
785,tapu-koko,7,,409,10,4,,-1,3,50.0,0,15.0,0,1,0,1,0,785,,7,7,generation-vii
786,tapu-lele,7,,410,6,4,,-1,3,50.0,0,15.0,0,1,0,1,0,786,,7,7,generation-vii
787,tapu-bulu,7,,411,8,4,,-1,3,50.0,0,15.0,0,1,0,1,0,787,,7,7,generation-vii
788,tapu-fini,7,,412,7,4,,-1,3,50.0,0,15.0,0,1,0,1,0,788,,7,7,generation-vii
789,cosmog,7,,413,2,1,,-1,45,0.0,0,120.0,0,1,0,1,0,789,,7,7,generation-vii
790,cosmoem,7,789.0,413,2,1,,-1,45,0.0,0,120.0,0,1,0,1,0,790,,7,7,generation-vii
791,solgaleo,7,790.0,413,9,8,,-1,45,0.0,0,120.0,0,1,0,1,0,791,,7,7,generation-vii
792,lunala,7,790.0,413,7,9,,-1,45,0.0,0,120.0,0,1,0,1,0,792,,7,7,generation-vii
793,nihilego,7,,414,9,10,,-1,45,0.0,0,120.0,0,1,0,0,0,793,,7,7,generation-vii
794,buzzwole,7,,415,8,10,,-1,45,0.0,0,120.0,0,1,0,0,0,794,,7,7,generation-vii
795,pheromosa,7,,416,9,12,,-1,45,0.0,0,120.0,0,1,0,0,0,795,,7,7,generation-vii
796,xurkitree,7,,417,1,6,,-1,45,0.0,0,120.0,0,1,0,0,0,796,,7,7,generation-vii
797,celesteela,7,,418,5,12,,-1,45,0.0,0,120.0,0,1,0,0,0,797,,7,7,generation-vii
798,kartana,7,,419,9,12,,-1,45,0.0,0,120.0,0,1,0,0,0,798,,7,7,generation-vii
799,guzzlord,7,,420,1,6,,-1,45,0.0,0,120.0,0,1,0,0,0,799,,7,7,generation-vii
800,necrozma,7,,421,1,4,,-1,255,0.0,0,120.0,0,1,0,1,0,800,,7,7,generation-vii
801,magearna,7,,422,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,801,,7,7,generation-vii
802,marshadow,7,,423,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,802,,7,7,generation-vii
803,poipole,7,,424,7,6,,-1,45,0.0,0,120.0,0,1,0,0,0,803,,7,7,generation-vii
804,naganadel,7,803.0,424,7,9,,-1,45,0.0,0,120.0,0,1,0,0,0,804,,7,7,generation-vii
805,stakataka,7,,425,4,8,,-1,30,0.0,0,120.0,0,1,0,0,0,805,,7,7,generation-vii
806,blacephalon,7,,426,9,12,,-1,30,0.0,0,120.0,0,1,0,0,0,806,,7,7,generation-vii
807,zeraora,7,,427,10,12,,-1,3,0.0,0,120.0,0,1,0,0,1,807,,7,7,generation-vii
808,meltan,7,,428,4,1,,-1,3,0.0,0,120.0,0,1,0,0,1,808,,7,7,generation-vii
809,melmetal,7,808.0,429,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,809,,7,7,generation-vii
810,grookey,8,,430,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,810,,8,8,generation-viii
811,thwackey,8,810.0,430,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,811,,8,8,generation-viii
812,rillaboom,8,811.0,430,5,12,,1,45,50.0,0,20.0,0,4,0,0,0,812,,8,8,generation-viii
813,scorbunny,8,,431,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,813,,8,8,generation-viii
814,raboot,8,813.0,431,4,6,,1,45,50.0,0,20.0,0,4,0,0,0,814,,8,8,generation-viii
815,cinderace,8,814.0,431,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,815,,8,8,generation-viii
816,sobble,8,,432,2,8,,1,45,50.0,0,20.0,0,4,0,0,0,816,,8,8,generation-viii
817,drizzile,8,816.0,432,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,817,,8,8,generation-viii
818,inteleon,8,817.0,432,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,818,,8,8,generation-viii
819,skwovet,8,,433,3,6,,4,255,50.0,0,20.0,0,2,0,0,0,819,,8,8,generation-viii
820,greedent,8,819.0,433,3,6,,4,90,50.0,0,20.0,0,2,0,0,0,820,,8,8,generation-viii
821,rookidee,8,,434,2,9,,4,255,50.0,0,15.0,0,4,0,0,0,821,,8,8,generation-viii
822,corvisquire,8,821.0,434,2,9,,4,120,50.0,0,15.0,0,4,0,0,0,822,,8,8,generation-viii
823,corviknight,8,822.0,434,7,9,,4,45,50.0,0,15.0,0,4,0,0,0,823,,8,8,generation-viii
824,blipbug,8,,435,2,14,,4,255,50.0,0,15.0,0,2,0,0,0,824,,8,8,generation-viii
825,dottler,8,824.0,435,10,14,,4,120,50.0,0,15.0,0,2,0,0,0,825,,8,8,generation-viii
826,orbeetle,8,825.0,435,8,9,,4,45,50.0,0,15.0,0,2,0,0,0,826,,8,8,generation-viii
827,nickit,8,,436,3,8,,4,255,50.0,0,15.0,0,3,0,0,0,827,,8,8,generation-viii
828,thievul,8,827.0,436,3,8,,4,127,50.0,0,15.0,0,3,0,0,0,828,,8,8,generation-viii
829,gossifleur,8,,437,5,5,,4,190,50.0,0,20.0,0,2,0,0,0,829,,8,8,generation-viii
830,eldegoss,8,829.0,437,5,5,,4,75,50.0,0,20.0,0,2,0,0,0,830,,8,8,generation-viii
831,wooloo,8,,438,9,8,,4,255,50.0,0,15.0,0,2,0,0,0,831,,8,8,generation-viii
832,dubwool,8,831.0,438,9,8,,4,127,50.0,0,15.0,0,2,0,0,0,832,,8,8,generation-viii
833,chewtle,8,,439,5,8,,4,255,50.0,0,20.0,0,2,0,0,0,833,,8,8,generation-viii
834,drednaw,8,833.0,439,5,8,,4,75,50.0,0,20.0,0,2,0,0,0,834,,8,8,generation-viii
835,yamper,8,,440,10,8,,4,255,50.0,0,20.0,0,3,0,0,0,835,,8,8,generation-viii
836,boltund,8,835.0,440,10,8,,4,45,50.0,0,20.0,0,3,0,0,0,836,,8,8,generation-viii
837,rolycoly,8,,441,1,1,,4,255,50.0,0,15.0,0,4,0,0,0,837,,8,8,generation-viii
838,carkol,8,837.0,441,1,7,,4,120,50.0,0,15.0,0,4,0,0,0,838,,8,8,generation-viii
839,coalossal,8,838.0,441,1,12,,4,45,50.0,0,15.0,0,4,0,0,0,839,,8,8,generation-viii
840,applin,8,,442,5,2,,4,255,50.0,0,20.0,0,5,0,0,0,840,,8,8,generation-viii
841,flapple,8,840.0,442,5,9,,4,45,50.0,0,20.0,0,5,0,0,0,841,,8,8,generation-viii
842,appletun,8,840.0,442,5,8,,4,45,50.0,0,20.0,0,5,0,0,0,842,,8,8,generation-viii
843,silicobra,8,,443,5,2,,4,255,50.0,0,20.0,0,2,0,0,0,843,,8,8,generation-viii
844,sandaconda,8,843.0,443,5,2,,4,120,50.0,0,20.0,0,2,0,0,0,844,,8,8,generation-viii
845,cramorant,8,,444,2,9,,4,45,50.0,0,20.0,0,2,0,0,0,845,,8,8,generation-viii
846,arrokuda,8,,445,3,3,,4,255,50.0,0,20.0,0,1,0,0,0,846,,8,8,generation-viii
847,barraskewda,8,846.0,445,3,3,,4,60,50.0,0,20.0,0,1,0,0,0,847,,8,8,generation-viii
848,toxel,8,,446,7,6,,4,75,50.0,1,25.0,0,4,0,0,0,848,,8,8,generation-viii
849,toxtricity,8,848.0,446,7,6,,4,45,50.0,0,25.0,0,4,0,0,0,849,,8,8,generation-viii
850,sizzlipede,8,,447,8,10,,4,190,50.0,0,20.0,0,2,0,0,0,850,,8,8,generation-viii
851,centiskorch,8,850.0,447,8,10,,4,75,50.0,0,20.0,0,2,0,0,0,851,,8,8,generation-viii
852,clobbopus,8,,448,3,10,,4,180,50.0,0,25.0,0,4,0,0,0,852,,8,8,generation-viii
853,grapploct,8,852.0,448,2,10,,4,45,50.0,0,25.0,0,4,0,0,0,853,,8,8,generation-viii
854,sinistea,8,,449,7,1,,-1,120,50.0,0,20.0,0,2,0,0,0,854,,8,8,generation-viii
855,polteageist,8,854.0,449,7,1,,-1,60,50.0,0,20.0,0,2,0,0,0,855,,8,8,generation-viii
856,hatenna,8,,450,6,7,,8,235,50.0,0,20.0,0,1,0,0,0,856,,8,8,generation-viii
857,hattrem,8,856.0,450,6,12,,8,120,50.0,0,20.0,0,1,0,0,0,857,,8,8,generation-viii
858,hatterene,8,857.0,450,6,5,,8,45,50.0,0,20.0,0,1,0,0,0,858,,8,8,generation-viii
859,impidimp,8,,451,6,12,,0,255,50.0,0,20.0,0,2,0,0,0,859,,8,8,generation-viii
860,morgrem,8,859.0,451,6,12,,0,120,50.0,0,20.0,0,2,0,0,0,860,,8,8,generation-viii
861,grimmsnarl,8,860.0,451,7,12,,0,45,50.0,0,20.0,0,2,0,0,0,861,,8,8,generation-viii
862,obstagoon,8,264.0,134,4,6,,4,45,50.0,0,15.0,0,2,0,0,0,862,,8,8,generation-viii
863,perrserker,8,52.0,22,3,6,,4,90,50.0,0,20.0,0,2,0,0,0,863,,8,8,generation-viii
864,cursola,8,222.0,113,9,4,,6,30,50.0,0,20.0,0,3,0,0,0,864,,8,8,generation-viii
865,sirfetchd,8,83.0,35,9,9,,4,45,50.0,0,20.0,0,2,0,0,0,865,,8,8,generation-viii
866,mr-rime,8,122.0,57,7,12,,4,45,50.0,0,25.0,0,2,0,0,0,866,,8,8,generation-viii
867,runerigus,8,562.0,287,4,5,,4,90,50.0,0,25.0,0,2,0,0,0,867,,8,8,generation-viii
868,milcery,8,,452,9,1,,8,200,50.0,0,20.0,0,2,0,0,0,868,,8,8,generation-viii
869,alcremie,8,868.0,452,9,5,,8,100,50.0,0,20.0,0,2,0,0,0,869,,8,8,generation-viii
870,falinks,8,,453,10,11,,-1,45,50.0,0,25.0,0,2,0,0,0,870,,8,8,generation-viii
871,pincurchin,8,,454,7,10,,4,75,50.0,0,20.0,0,2,0,0,0,871,,8,8,generation-viii
872,snom,8,,455,9,2,,4,190,50.0,0,20.0,0,2,0,0,0,872,,8,8,generation-viii
873,frosmoth,8,872.0,455,9,13,,4,75,50.0,0,20.0,0,2,0,0,0,873,,8,8,generation-viii
874,stonjourner,8,,456,4,7,,4,60,50.0,0,25.0,0,1,0,0,0,874,,8,8,generation-viii
875,eiscue,8,,457,2,6,,4,60,50.0,0,25.0,0,1,0,0,0,875,,8,8,generation-viii
876,indeedee,8,,458,7,6,,4,30,140.0,0,40.0,1,3,0,0,0,876,,8,8,generation-viii
877,morpeko,8,,459,10,12,,4,180,50.0,0,10.0,0,2,0,0,0,877,,8,8,generation-viii
878,cufant,8,,460,10,8,,4,190,50.0,0,25.0,0,2,0,0,0,878,,8,8,generation-viii
879,copperajah,8,878.0,460,5,8,,4,90,50.0,0,25.0,0,2,0,0,0,879,,8,8,generation-viii
880,dracozolt,8,,461,5,6,,-1,45,50.0,0,35.0,0,1,0,0,0,880,,8,8,generation-viii
881,arctozolt,8,,462,2,6,,-1,45,50.0,0,35.0,0,1,0,0,0,881,,8,8,generation-viii
882,dracovish,8,,463,5,7,,-1,45,50.0,0,35.0,0,1,0,0,0,882,,8,8,generation-viii
883,arctovish,8,,464,2,3,,-1,45,50.0,0,35.0,0,1,0,0,0,883,,8,8,generation-viii
884,duraludon,8,,465,9,6,,4,45,50.0,0,30.0,0,2,0,0,0,884,,8,8,generation-viii
885,dreepy,8,,466,5,2,,4,45,50.0,0,40.0,0,1,0,0,0,885,,8,8,generation-viii
886,drakloak,8,885.0,466,5,4,,4,45,50.0,0,40.0,0,1,0,0,0,886,,8,8,generation-viii
887,dragapult,8,886.0,466,5,6,,4,45,50.0,0,40.0,0,1,0,0,0,887,,8,8,generation-viii
888,zacian,8,,467,2,8,,-1,10,0.0,0,120.0,0,1,0,1,0,888,,8,8,generation-viii
889,zamazenta,8,,468,8,8,,-1,10,0.0,0,120.0,0,1,0,1,0,889,,8,8,generation-viii
890,eternatus,8,,469,7,9,,-1,255,0.0,0,120.0,0,1,0,1,0,890,,8,8,generation-viii
891,kubfu,8,,470,4,6,,1,3,50.0,0,120.0,0,1,0,1,0,891,,8,8,generation-viii
892,urshifu,8,891.0,470,4,12,,1,3,50.0,0,120.0,0,1,0,1,0,892,,8,8,generation-viii
893,zarude,8,,471,5,6,,-1,3,0.0,0,120.0,0,1,0,0,1,893,,8,8,generation-viii
894,regieleki,8,,472,10,12,,-1,3,35.0,0,120.0,0,1,0,1,0,894,,8,8,generation-viii
895,regidrago,8,,473,5,12,,-1,3,35.0,0,120.0,0,1,0,1,0,895,,8,8,generation-viii
896,glastrier,8,,474,9,8,,-1,3,35.0,0,120.0,0,1,0,1,0,896,,8,8,generation-viii
897,spectrier,8,,475,1,8,,-1,3,35.0,0,120.0,0,1,0,1,0,897,,8,8,generation-viii
898,calyrex,8,,476,5,12,,-1,3,100.0,0,120.0,0,1,0,1,0,898,,8,8,generation-viii
899,wyrdeer,8,234.0,120,4,8,,4,135,,0,,0,1,0,0,0,899,,8,8,generation-viii
900,kleavor,8,123.0,58,3,13,,4,115,,0,,0,2,0,0,0,900,,8,8,generation-viii
901,ursaluna,8,217.0,110,3,8,,4,75,,0,,0,2,0,0,0,901,,8,8,generation-viii
902,basculegion,8,550.0,280,5,3,,4,135,,0,,1,2,1,0,0,902,,8,8,generation-viii
903,sneasler,8,215.0,109,4,6,,4,135,,0,,0,4,0,0,0,903,,8,8,generation-viii
904,overqwil,8,211.0,106,1,3,,4,135,,0,,0,2,0,0,0,904,,8,8,generation-viii
905,enamorus,8,,477,6,4,,8,3,,0,,0,1,1,1,0,905,,8,8,generation-viii
906,sprigatito,9,,478,5,8,,1,45,50.0,0,20.0,0,4,0,0,0,906,,9,10,generation-ix
907,floragato,9,906.0,478,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,907,,9,10,generation-ix
908,meowscarada,9,907.0,478,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,908,,9,10,generation-ix
909,fuecoco,9,,479,8,6,,1,45,50.0,0,20.0,0,4,0,0,0,909,,9,10,generation-ix
910,crocalor,9,909.0,479,8,6,,1,45,50.0,0,20.0,0,4,0,0,0,910,,9,10,generation-ix
911,skeledirge,9,910.0,479,8,8,,1,45,50.0,0,20.0,0,4,0,0,0,911,,9,10,generation-ix
912,quaxly,9,,480,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,912,,9,10,generation-ix
913,quaxwell,9,912.0,480,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,913,,9,10,generation-ix
914,quaquaval,9,913.0,480,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,914,,9,10,generation-ix
915,lechonk,9,,481,4,8,,4,255,50.0,0,15.0,0,2,0,0,0,915,,9,10,generation-ix
916,oinkologne,9,915.0,481,4,8,,0,100,50.0,0,15.0,1,2,0,0,0,916,,9,10,generation-ix
917,tarountula,9,,482,9,14,,4,255,50.0,0,15.0,0,5,0,0,0,918,,9,10,generation-ix
918,spidops,9,917.0,482,5,14,,4,120,50.0,0,15.0,0,5,0,0,0,919,,9,10,generation-ix
919,nymble,9,,483,4,14,,4,190,20.0,0,20.0,0,2,0,0,0,920,,9,10,generation-ix
920,lokix,9,919.0,483,4,12,,4,30,0.0,0,20.0,0,2,0,0,0,921,,9,10,generation-ix
921,pawmi,9,,484,10,8,,4,190,50.0,0,15.0,0,2,0,0,0,954,,9,10,generation-ix
922,pawmo,9,921.0,484,10,6,,4,80,50.0,0,15.0,0,2,0,0,0,955,,9,10,generation-ix
923,pawmot,9,922.0,484,10,6,,4,45,50.0,0,15.0,0,2,0,0,0,956,,9,10,generation-ix
924,tandemaus,9,,485,9,11,,-1,150,50.0,0,10.0,0,3,0,0,0,945,,9,10,generation-ix
925,maushold,9,924.0,485,9,11,,-1,75,50.0,0,10.0,0,3,0,0,0,946,,9,10,generation-ix
926,fidough,9,,486,10,8,,4,190,50.0,0,20.0,0,4,0,0,0,970,,9,10,generation-ix
927,dachsbun,9,926.0,486,3,8,,4,90,50.0,0,20.0,0,4,0,0,0,971,,9,10,generation-ix
928,smoliv,9,,487,5,7,,4,255,50.0,0,20.0,0,4,0,0,0,935,,9,10,generation-ix
929,dolliv,9,928.0,487,5,12,,4,120,50.0,0,20.0,0,4,0,0,0,936,,9,10,generation-ix
930,arboliva,9,929.0,487,5,12,,4,45,50.0,0,20.0,0,4,0,0,0,937,,9,10,generation-ix
931,squawkabilly,9,,488,5,9,,4,190,50.0,0,15.0,0,5,0,0,0,960,,9,10,generation-ix
932,nacli,9,,489,3,1,,4,255,50.0,0,20.0,0,4,0,0,0,963,,9,10,generation-ix
933,naclstack,9,932.0,489,3,8,,4,120,50.0,0,20.0,0,4,0,0,0,964,,9,10,generation-ix
934,garganacl,9,933.0,489,3,12,,4,45,50.0,0,20.0,0,4,0,0,0,965,,9,10,generation-ix
935,charcadet,9,,490,8,12,,4,90,50.0,0,35.0,0,1,0,0,0,1003,,9,10,generation-ix
936,armarouge,9,935.0,490,8,12,,4,25,20.0,0,35.0,0,1,0,0,0,1004,,9,10,generation-ix
937,ceruledge,9,935.0,490,2,12,,4,25,20.0,0,35.0,0,1,0,0,0,1005,,9,10,generation-ix
938,tadbulb,9,,491,10,1,,4,190,50.0,0,20.0,0,2,0,0,0,940,,9,10,generation-ix
939,bellibolt,9,938.0,491,5,12,,4,50,50.0,0,20.0,0,2,0,0,0,941,,9,10,generation-ix
940,wattrel,9,,492,1,9,,4,180,50.0,0,20.0,0,4,0,0,0,957,,9,10,generation-ix
941,kilowattrel,9,940.0,492,10,9,,4,90,50.0,0,20.0,0,4,0,0,0,958,,9,10,generation-ix
942,maschiff,9,,493,3,8,,4,150,50.0,0,20.0,0,4,0,0,0,972,,9,10,generation-ix
943,mabosstiff,9,942.0,493,4,8,,4,75,50.0,0,20.0,0,4,0,0,0,973,,9,10,generation-ix
944,shroodle,9,,494,4,8,,4,190,50.0,0,20.0,0,4,0,0,0,968,,9,10,generation-ix
945,grafaiai,9,944.0,494,4,6,,4,90,50.0,0,20.0,0,4,0,0,0,969,,9,10,generation-ix
946,bramblin,9,,495,3,1,,4,190,50.0,0,20.0,0,2,0,0,0,974,,9,10,generation-ix
947,brambleghast,9,946.0,495,3,1,,4,45,50.0,0,20.0,0,2,0,0,0,975,,9,10,generation-ix
948,toedscool,9,,496,10,7,,4,190,50.0,0,20.0,0,4,0,0,0,1006,,9,10,generation-ix
949,toedscruel,9,948.0,496,1,10,,4,90,50.0,0,20.0,0,4,0,0,0,1007,,9,10,generation-ix
950,klawf,9,,497,8,14,,4,120,50.0,0,35.0,0,2,0,0,0,962,,9,10,generation-ix
951,capsakid,9,,498,5,6,,4,190,50.0,0,20.0,0,2,0,0,0,938,,9,10,generation-ix
952,scovillain,9,951.0,498,5,6,,4,75,50.0,0,20.0,0,2,0,0,0,939,,9,10,generation-ix
953,rellor,9,,499,3,14,,4,190,50.0,0,20.0,0,3,0,0,0,922,,9,10,generation-ix
954,rabsca,9,953.0,499,5,14,,4,45,50.0,0,20.0,0,3,0,0,0,923,,9,10,generation-ix
955,flittle,9,,500,10,7,,4,120,50.0,0,20.0,0,4,0,0,0,926,,9,10,generation-ix
956,espathra,9,955.0,500,10,6,,4,60,50.0,0,20.0,0,4,0,0,0,927,,9,10,generation-ix
957,tinkatink,9,,501,6,12,,8,190,50.0,0,20.0,0,4,0,0,0,1000,,9,10,generation-ix
958,tinkatuff,9,957.0,501,6,12,,8,90,50.0,0,20.0,0,4,0,0,0,1001,,9,10,generation-ix
959,tinkaton,9,958.0,501,6,12,,8,45,50.0,0,20.0,0,4,0,0,0,1002,,9,10,generation-ix
960,wiglett,9,,502,9,5,,4,255,50.0,0,20.0,0,2,0,0,0,929,,9,10,generation-ix
961,wugtrio,9,960.0,502,8,5,,4,50,50.0,0,20.0,0,2,0,0,0,930,,9,10,generation-ix
962,bombirdier,9,,503,9,9,,4,25,50.0,0,35.0,0,1,0,0,0,959,,9,10,generation-ix
963,finizen,9,,504,2,3,,4,200,50.0,0,40.0,0,1,0,0,0,933,,9,10,generation-ix
964,palafin,9,963.0,504,2,3,,4,45,50.0,0,40.0,0,1,0,0,0,934,,9,10,generation-ix
965,varoom,9,,505,4,7,,4,190,50.0,0,20.0,0,2,0,0,0,942,,9,10,generation-ix
966,revavroom,9,965.0,505,4,7,,4,75,50.0,0,20.0,0,2,0,0,0,943,,9,10,generation-ix
967,cyclizar,9,,506,5,8,,4,190,50.0,0,30.0,0,4,0,0,0,953,,9,10,generation-ix
968,orthworm,9,,507,6,2,,4,25,50.0,0,35.0,0,1,0,0,0,944,,9,10,generation-ix
969,glimmet,9,,508,2,1,,4,70,50.0,0,30.0,0,4,0,0,0,966,,9,10,generation-ix
970,glimmora,9,969.0,508,2,1,,4,25,50.0,0,30.0,0,4,0,0,0,967,,9,10,generation-ix
971,greavard,9,,509,9,8,,4,120,50.0,0,20.0,0,4,0,0,0,924,,9,10,generation-ix
